p_recall,timestamp,time_elapsed,user_id,item_id,history_seen,history_correct,exponential
0.75,1190205690,16,1,96,6,3,1.7216
0.25,1190206241,551,1,96,7,4,2.37728
0.75,1190206253,12,1,96,8,4,1.901824
0.75,1190206738,485,1,96,9,5,2.5214592
0.75,1190207145,407,1,96,10,6,3.01716736
0.25,1190207570,425,1,96,11,7,3.413733888
0.75,1190207581,11,1,96,12,7,2.7309871104
0.25,1190205030,100,1,97,2,1,1.0
0.75,1190205049,19,1,97,3,1,0.8
0.25,1190205273,224,1,97,4,2,1.64
0.25,1190205290,17,1,97,5,2,1.312
0.75,1190205305,15,1,97,6,2,1.0496
0.75,1190205663,358,1,97,7,3,1.83968
0.25,1190206195,532,1,97,8,4,2.471744
0.75,1190206209,14,1,97,9,4,1.9773952
0.25,1190206686,477,1,97,10,5,2.58191616
0.25,1190206707,21,1,97,11,5,2.065532928
0.75,1190206721,14,1,97,12,5,1.6524263424
0.75,1190207119,398,1,97,13,6,2.32194107392
0.75,1190207521,402,1,97,14,7,2.85755285914
0.75,1190205056,97,1,98,2,1,1.0
0.75,1190205261,205,1,98,3,2,1.8
0.75,1190205609,348,1,98,4,3,2.44
0.75,1190206097,488,1,98,5,4,2.952
0.75,1190206595,498,1,98,6,5,3.3616
0.75,1190207017,422,1,98,7,6,3.68928
0.75,1190207444,427,1,98,8,7,3.951424
0.75,1190205052,87,1,99,2,1,1.0
0.75,1190205233,181,1,99,3,2,1.8
0.75,1190205581,348,1,99,4,3,2.44
0.75,1190206064,483,1,99,5,4,2.952
0.75,1190206559,495,1,99,6,5,3.3616
0.75,1190206980,421,1,99,7,6,3.68928
0.75,1190207417,437,1,99,8,7,3.951424
0.25,1190205115,97,1,100,2,1,1.0
0.25,1190205138,23,1,100,3,1,0.8
0.25,1190205159,21,1,100,4,1,0.64
0.75,1190205171,12,1,100,5,1,0.512
0.75,1190205391,220,1,100,6,2,1.4096
0.75,1190205791,400,1,100,7,3,2.12768
0.75,1190206313,522,1,100,8,4,2.702144
0.75,1190206802,489,1,100,9,5,3.1617152
0.75,1190207216,414,1,100,10,6,3.52937216
0.25,1190205122,99,1,101,2,1,1.0
0.75,1190205145,23,1,101,3,1,0.8
0.25,1190205360,215,1,101,4,2,1.64
0.75,1190205376,16,1,101,5,2,1.312
0.25,1190205750,374,1,101,6,3,2.0496
0.75,1190205770,20,1,101,7,3,1.63968
0.25,1190206270,500,1,101,8,4,2.311744
0.75,1190206297,27,1,101,9,4,1.8493952
0.25,1190206782,485,1,101,10,5,2.47951616
0.75,1190206798,16,1,101,11,5,1.983612928
0.25,1190207193,395,1,101,12,6,2.5868903424
0.75,1190207227,34,1,101,13,6,2.06951227392
0.25,1190207623,396,1,101,14,7,2.65560981914
0.75,1190205325,87,1,102,2,1,1.0
0.75,1190205526,201,1,102,3,2,1.8
0.75,1190205872,346,1,102,4,3,2.44
0.75,1190206343,471,1,102,5,4,2.952
0.75,1190206805,462,1,102,6,5,3.3616
0.75,1190207181,376,1,102,7,6,3.68928
0.75,1190207577,396,1,102,8,7,3.951424
0.25,1190205398,140,1,103,2,1,1.0
0.75,1190205411,13,1,103,3,1,0.8
0.75,1190205626,215,1,103,4,2,1.64
0.75,1190206003,377,1,103,5,3,2.312
0.75,1190206450,447,1,103,6,4,2.8496
0.75,1190206868,418,1,103,7,5,3.27968
0.75,1190207302,434,1,103,8,6,3.623744
0.75,1190205414,151,1,104,2,1,1.0
0.75,1190205629,215,1,104,3,2,1.8
0.75,1190206007,378,1,104,4,3,2.44
0.75,1190206460,453,1,104,5,4,2.952
0.75,1190206874,414,1,104,6,5,3.3616
0.75,1190207305,431,1,104,7,6,3.68928
0.75,1190205408,96,1,105,2,1,1.0
0.75,1190205604,196,1,105,3,2,1.8
0.75,1190205946,342,1,105,4,3,2.44
0.75,1190206375,429,1,105,5,4,2.952
0.75,1190206833,458,1,105,6,5,3.3616
0.75,1190207236,403,1,105,7,6,3.68928
0.75,1190207612,376,1,105,8,7,3.951424
0.75,1190205380,14,1,106,2,0,0.0
0.75,1190205502,122,1,106,3,1,1.0
0.25,1190205759,257,1,106,4,2,1.8
0.75,1190205775,16,1,106,5,2,1.44
0.75,1190206176,401,1,106,6,3,2.152
0.75,1190206592,416,1,106,7,4,2.7216
0.75,1190206988,396,1,106,8,5,3.17728
0.75,1190207396,408,1,106,9,6,3.541824
0.25,1190205387,15,1,107,2,0,0.0
0.75,1190205404,17,1,107,3,0,0.0
0.25,1190205548,144,1,107,4,1,1.0
0.75,1190205568,20,1,107,5,1,0.8
0.75,1190205842,274,1,107,6,2,1.64
0.25,1190206258,416,1,107,7,3,2.312
0.25,1190206281,23,1,107,8,3,1.8496
0.25,1190206306,25,1,107,9,3,1.47968
0.75,1190206317,11,1,107,10,3,1.183744
0.75,1190206717,400,1,107,11,4,1.9469952
0.75,1190207098,381,1,107,12,5,2.55759616
0.75,1190207498,400,1,107,13,6,3.046076928
0.75,1190205600,113,1,108,2,1,1.0
0.75,1190205815,215,1,108,3,2,1.8
0.75,1190206173,358,1,108,4,3,2.44
0.75,1190206567,394,1,108,5,4,2.952
0.75,1190206945,378,1,108,6,5,3.3616
0.75,1190207355,410,1,108,7,6,3.68928
0.25,1190205587,91,1,109,2,1,1.0
0.75,1190205597,10,1,109,3,1,0.8
0.75,1190205797,200,1,109,4,2,1.64
0.75,1190206154,357,1,109,5,3,2.312
0.75,1190206541,387,1,109,6,4,2.8496
0.75,1190206903,362,1,109,7,5,3.27968
0.75,1190207316,413,1,109,8,6,3.623744
0.75,1190205593,88,1,110,2,1,1.0
0.75,1190205795,202,1,110,3,2,1.8
0.75,1190206118,323,1,110,4,3,2.44
0.75,1190206498,380,1,110,5,4,2.952
0.75,1190206881,383,1,110,6,5,3.3616
0.75,1190207293,412,1,110,7,6,3.68928
0.25,1190205559,25,1,111,2,0,0.0
0.25,1190205572,13,1,111,3,0,0.0
0.75,1190205590,18,1,111,4,0,0.0
0.25,1190205736,146,1,111,5,1,1.0
0.75,1190205764,28,1,111,6,1,0.8
0.25,1190206061,297,1,111,7,2,1.64
0.75,1190206075,14,1,111,8,2,1.312
0.75,1190206456,381,1,111,9,3,2.0496
0.75,1190206864,408,1,111,10,4,2.63968
0.75,1190207260,396,1,111,11,5,3.111744
0.75,1190205563,24,1,112,2,0,0.0
0.75,1190205685,122,1,112,3,1,1.0
0.25,1190205943,258,1,112,4,2,1.8
0.75,1190205954,11,1,112,5,2,1.44
0.25,1190206336,382,1,112,6,3,2.152
0.75,1190206347,11,1,112,7,3,1.7216
0.75,1190206750,403,1,112,8,4,2.37728
0.75,1190207107,357,1,112,9,5,2.901824
0.75,1190207493,386,1,112,10,6,3.3214592
0.75,1190206150,105,1,113,2,1,1.0
0.75,1190206350,200,1,113,3,2,1.8
0.75,1190206631,281,1,113,4,3,2.44
0.75,1190206935,304,1,113,5,4,2.952
0.75,1190207283,348,1,113,6,5,3.3616
0.75,1190207609,326,1,113,7,6,3.68928
0.75,1190206147,98,1,114,2,1,1.0
0.75,1190206340,193,1,114,3,2,1.8
0.75,1190206610,270,1,114,4,3,2.44
0.75,1190206897,287,1,114,5,4,2.952
0.75,1190207247,350,1,114,6,5,3.3616
0.75,1190207574,327,1,114,7,6,3.68928
0.75,1190206142,89,1,115,2,1,1.0
0.75,1190206329,187,1,115,3,2,1.8
0.75,1190206581,252,1,115,4,3,2.44
0.75,1190206878,297,1,115,5,4,2.952
0.75,1190207199,321,1,115,6,5,3.3616
0.75,1190207528,329,1,115,7,6,3.68928
0.75,1190206103,14,1,116,2,0,0.0
0.25,1190206221,118,1,116,3,1,1.0
0.75,1190206233,12,1,116,4,1,0.8
0.25,1190206430,197,1,116,5,2,1.64
0.75,1190206446,16,1,116,6,2,1.312
0.25,1190206728,282,1,116,7,3,2.0496
0.75,1190206744,16,1,116,8,3,1.63968
0.75,1190207034,290,1,116,9,4,2.311744
0.75,1190207375,341,1,116,10,5,2.8493952
0.75,1190206479,254,1,117,2,2,1.8
0.75,1190206829,350,1,117,3,3,2.44
0.75,1190207161,332,1,117,4,4,2.952
0.75,1190207511,350,1,117,5,5,3.3616
0.75,1190527772,81,2,172,2,1,1.0
0.75,1190528052,280,2,172,3,2,1.8
0.75,1190528269,217,2,172,4,3,2.44
0.75,1190528603,334,2,172,5,4,2.952
0.75,1190529167,564,2,172,6,5,3.3616
0.75,1190530149,982,2,172,7,6,3.68928
0.75,1190528544,380,2,173,2,2,1.8
0.75,1190529109,565,2,173,3,3,2.44
0.75,1190530433,1324,2,173,4,4,2.952
0.25,1190527840,122,2,174,2,1,1.0
0.75,1190527864,24,2,174,3,1,0.8
0.25,1190528134,270,2,174,4,2,1.64
0.75,1190528159,25,2,174,5,2,1.312
0.75,1190528408,249,2,174,6,3,2.0496
0.25,1190528822,414,2,174,7,4,2.63968
0.75,1190528847,25,2,174,8,4,2.111744
0.75,1190529498,651,2,174,9,5,2.6893952
0.75,1190530875,1377,2,174,10,6,3.15151616
0.75,1190527854,117,2,175,2,1,1.0
0.25,1190528127,273,2,175,3,2,1.8
0.75,1190528144,17,2,175,4,2,1.44
0.75,1190528373,229,2,175,5,3,2.152
0.75,1190528751,378,2,175,6,4,2.7216
0.75,1190529397,646,2,175,7,5,3.17728
0.75,1190530650,1253,2,175,8,6,3.541824
0.75,1190528549,397,2,176,2,2,1.8
0.75,1190529104,555,2,176,3,3,2.44
0.75,1190530430,1326,2,176,4,4,2.952
0.75,1190527808,15,2,177,2,0,0.0
0.25,1190527979,171,2,177,3,1,1.0
0.25,1190528046,67,2,177,4,1,0.8
0.75,1190528073,27,2,177,5,1,0.64
0.75,1190528221,148,2,177,6,2,1.512
0.75,1190528570,349,2,177,7,3,2.2096
0.75,1190529006,436,2,177,8,4,2.76768
0.75,1190529900,894,2,177,9,5,3.214144
0.75,1190528250,72,2,178,2,1,0.8
0.75,1190528599,349,2,178,3,2,1.64
0.75,1190529195,596,2,178,4,3,2.312
0.75,1190530899,1704,2,178,5,4,2.8496
0.75,1190528095,293,2,179,2,1,1.0
0.75,1190528238,143,2,179,3,2,1.8
0.75,1190528566,328,2,179,4,3,2.44
0.75,1190528985,419,2,179,5,4,2.952
0.75,1190529668,683,2,179,6,5,3.3616
0.75,1190531035,1367,2,179,7,6,3.68928
0.75,1190527849,18,2,180,2,0,0.0
0.75,1190527999,150,2,180,3,1,1.0
0.25,1190528204,205,2,180,4,2,1.8
0.75,1190528225,21,2,180,5,2,1.44
0.75,1190528532,307,2,180,6,3,2.152
0.75,1190528969,437,2,180,7,4,2.7216
0.75,1190529656,687,2,180,8,5,3.17728
0.75,1190530989,1333,2,180,9,6,3.541824
0.75,1190528588,395,2,181,2,2,1.8
0.75,1190529171,583,2,181,3,3,2.44
0.75,1190530452,1281,2,181,4,4,2.952
0.25,1190527951,34,2,182,2,0,0.0
0.25,1190528022,71,2,182,3,0,0.0
0.75,1190528064,42,2,182,4,0,0.0
0.75,1190528184,120,2,182,5,1,1.0
0.75,1190528402,218,2,182,6,2,1.8
0.75,1190528730,328,2,182,7,3,2.44
0.75,1190529269,539,2,182,8,4,2.952
0.75,1190530382,1113,2,182,9,5,3.3616
0.75,1190527962,22,2,183,2,0,0.0
0.75,1190528110,148,2,183,3,1,1.0
0.75,1190528266,156,2,183,4,2,1.8
0.75,1190528574,308,2,183,5,3,2.44
0.75,1190528978,404,2,183,6,4,2.952
0.75,1190529665,687,2,183,7,5,3.3616
0.75,1190530976,1311,2,183,8,6,3.68928
0.75,1190528086,143,2,184,2,1,1.0
0.75,1190528234,148,2,184,3,2,1.8
0.75,1190528540,306,2,184,4,3,2.44
0.75,1190528942,402,2,184,5,4,2.952
0.75,1190529590,648,2,184,6,5,3.3616
0.25,1190530903,1313,2,184,7,6,3.68928
0.75,1190530938,35,2,184,8,6,2.951424
0.75,1190528346,91,2,185,2,1,1.0
0.75,1190528554,208,2,185,3,2,1.8
0.75,1190528836,282,2,185,4,3,2.44
0.75,1190529376,540,2,185,5,4,2.952
0.75,1190530253,877,2,185,6,5,3.3616
0.75,1190528420,95,2,186,2,1,1.0
0.75,1190528592,172,2,186,3,2,1.8
0.75,1190528909,317,2,186,4,3,2.44
0.75,1190529391,482,2,186,5,4,2.952
0.75,1190530370,979,2,186,6,5,3.3616
0.75,1190528412,84,2,187,2,1,1.0
0.75,1190528585,173,2,187,3,2,1.8
0.75,1190528852,267,2,187,4,3,2.44
0.75,1190529363,511,2,187,5,4,2.952
0.75,1190530224,861,2,187,6,5,3.3616
0.75,1190528451,101,2,188,2,1,1.0
0.75,1190528614,163,2,188,3,2,1.8
0.75,1190528915,301,2,188,4,3,2.44
0.75,1190529401,486,2,188,5,4,2.952
0.75,1190530366,965,2,188,6,5,3.3616
0.75,1190528475,107,2,189,2,1,1.0
0.75,1190528646,171,2,189,3,2,1.8
0.75,1190528965,319,2,189,4,3,2.44
0.75,1190529492,527,2,189,5,4,2.952
0.75,1190530425,933,2,189,6,5,3.3616
0.75,1190528460,96,2,190,2,1,1.0
0.75,1190528619,159,2,190,3,2,1.8
0.75,1190528928,309,2,190,4,3,2.44
0.75,1190529407,479,2,190,5,4,2.952
0.75,1190530316,909,2,190,6,5,3.3616
0.75,1190528481,102,2,191,2,1,1.0
0.75,1190528640,159,2,191,3,2,1.8
0.75,1190528935,295,2,191,4,3,2.44
0.75,1190529423,488,2,191,5,4,2.952
0.75,1190530325,902,2,191,6,5,3.3616
0.75,1190528511,95,2,192,2,1,1.0
0.75,1190528668,157,2,192,3,2,1.8
0.75,1190528959,291,2,192,4,3,2.44
0.75,1190529428,469,2,192,5,4,2.952
0.75,1190530320,892,2,192,6,5,3.3616
0.75,1190528557,101,2,193,2,1,1.0
0.75,1190528746,189,2,193,3,2,1.8
0.75,1190529094,348,2,193,4,3,2.44
0.75,1190529617,523,2,193,5,4,2.952
0.75,1190530716,1099,2,193,6,5,3.3616
0.75,1190528561,95,2,194,2,1,1.0
0.75,1190528742,181,2,194,3,2,1.8
0.75,1190529060,318,2,194,4,3,2.44
0.75,1190529565,505,2,194,5,4,2.952
0.75,1190530448,883,2,194,6,5,3.3616
0.75,1190528610,87,2,195,2,1,1.0
0.75,1190528819,209,2,195,3,2,1.8
0.75,1190529159,340,2,195,4,3,2.44
0.75,1190529783,624,2,195,5,4,2.952
0.75,1190530864,1081,2,195,6,5,3.3616
0.75,1190528605,79,2,196,2,1,1.0
0.75,1190528799,194,2,196,3,2,1.8
0.75,1190529101,302,2,196,4,3,2.44
0.75,1190529603,502,2,196,5,4,2.952
0.75,1190530622,1019,2,196,6,5,3.3616
0.75,1190528677,80,2,197,2,1,1.0
0.75,1190528850,173,2,197,3,2,1.8
0.75,1190529163,313,2,197,4,3,2.44
0.75,1190529661,498,2,197,5,4,2.952
0.75,1190530645,984,2,197,6,5,3.3616
0.75,1190528736,86,2,198,2,1,1.0
0.75,1190528922,186,2,198,3,2,1.8
0.75,1190529262,340,2,198,4,3,2.44
0.75,1190529884,622,2,198,5,4,2.952
0.75,1190530883,999,2,198,6,5,3.3616
0.75,1190528769,88,2,199,2,1,1.0
0.75,1190528953,184,2,199,3,2,1.8
0.75,1190529274,321,2,199,4,3,2.44
0.75,1190529895,621,2,199,5,4,2.952
0.75,1190530897,1002,2,199,6,5,3.3616
0.75,1190528815,102,2,200,2,1,1.0
0.75,1190529033,218,2,200,3,2,1.8
0.75,1190529419,386,2,200,4,3,2.44
0.75,1190530122,703,2,200,5,4,2.952
0.75,1190531234,1112,2,200,6,5,3.3616
0.75,1190528810,91,2,201,2,1,1.0
0.75,1190529001,191,2,201,3,2,1.8
0.75,1190529360,359,2,201,4,3,2.44
0.75,1190529995,635,2,201,5,4,2.952
0.75,1190531007,1012,2,201,6,5,3.3616
0.75,1190528806,83,2,202,2,1,1.0
0.75,1190528995,189,2,202,3,2,1.8
0.75,1190529345,350,2,202,4,3,2.44
0.75,1190529945,600,2,202,5,4,2.952
0.75,1190530961,1016,2,202,6,5,3.3616
0.75,1190528904,109,2,203,2,1,1.0
0.75,1190529132,228,2,203,3,2,1.8
0.75,1190529529,397,2,203,4,3,2.44
0.75,1190530292,763,2,203,5,4,2.952
0.75,1190528885,83,2,204,2,1,1.0
0.75,1190529091,206,2,204,3,2,1.8
0.75,1190529432,341,2,204,4,3,2.44
0.75,1190530058,626,2,204,5,4,2.952
0.75,1190531056,998,2,204,6,5,3.3616
0.75,1190528948,89,2,205,2,1,1.0
0.75,1190529152,204,2,205,3,2,1.8
0.75,1190529506,354,2,205,4,3,2.44
0.75,1190530171,665,2,205,5,4,2.952
0.75,1190531154,983,2,205,6,5,3.3616
0.75,1190528998,103,2,206,2,1,1.0
0.75,1190529256,258,2,206,3,2,1.8
0.75,1190529634,378,2,206,4,3,2.44
0.75,1190530409,775,2,206,5,4,2.952
0.75,1190528987,89,2,207,2,1,1.0
0.75,1190529189,202,2,207,3,2,1.8
0.75,1190529536,347,2,207,4,3,2.44
0.75,1190530221,685,2,207,5,4,2.952
0.75,1190529147,110,2,208,2,1,1.0
0.75,1190529383,236,2,208,3,2,1.8
0.75,1190529870,487,2,208,4,3,2.44
0.75,1190530703,833,2,208,5,4,2.952
0.75,1190529143,102,2,209,2,1,1.0
0.75,1190529371,228,2,209,3,2,1.8
0.75,1190529841,470,2,209,4,3,2.44
0.75,1190530626,785,2,209,5,4,2.952
0.75,1190529205,118,2,210,2,1,1.0
0.75,1190529474,269,2,210,3,2,1.8
0.75,1190529989,515,2,210,4,3,2.44
0.75,1190530870,881,2,210,5,4,2.952
0.75,1190529193,95,2,211,2,1,1.0
0.75,1190529412,219,2,211,3,2,1.8
0.75,1190529862,450,2,211,4,3,2.44
0.75,1190530631,769,2,211,5,4,2.952
0.75,1190529252,117,2,212,2,1,1.0
0.75,1190529486,234,2,212,3,2,1.8
0.75,1190529950,464,2,212,4,3,2.44
0.75,1190530836,886,2,212,5,4,2.952
0.75,1190529240,102,2,213,2,1,1.0
0.75,1190529463,223,2,213,3,2,1.8
0.75,1190529938,475,2,213,4,3,2.44
0.75,1190530721,783,2,213,5,4,2.952
0.75,1190529387,140,2,214,2,1,1.0
0.75,1190529738,351,2,214,3,2,1.8
0.75,1190530353,615,2,214,4,3,2.44
0.75,1190529351,122,2,215,2,1,1.0
0.75,1190529614,263,2,215,3,2,1.8
0.75,1190530145,531,2,215,4,3,2.44
0.75,1190531031,886,2,215,5,4,2.952
0.75,1190529366,123,2,216,2,1,1.0
0.75,1190529607,241,2,216,3,2,1.8
0.75,1190530114,507,2,216,4,3,2.44
0.75,1190530967,853,2,216,5,4,2.952
0.25,1190529339,15,2,217,2,0,0.0
0.75,1190529357,18,2,217,3,0,0.0
0.75,1190529525,168,2,217,4,1,1.0
0.75,1190529934,409,2,217,5,2,1.8
0.75,1190530656,722,2,217,6,3,2.44
0.75,1190529479,147,2,218,2,1,1.0
0.75,1190529806,327,2,218,3,2,1.8
0.75,1190530406,600,2,218,4,3,2.44
0.75,1190529481,147,2,219,2,1,1.0
0.75,1190529795,314,2,219,3,2,1.8
0.75,1190530356,561,2,219,4,3,2.44
0.75,1190529594,127,2,220,2,1,1.0
0.75,1190529918,324,2,220,3,2,1.8
0.75,1190530437,519,2,220,4,3,2.44
0.75,1190529585,115,2,221,2,1,1.0
0.75,1190529876,291,2,221,3,2,1.8
0.75,1190530392,516,2,221,4,3,2.44
0.75,1190529638,104,2,222,2,1,1.0
0.75,1190529930,292,2,222,3,2,1.8
0.75,1190530415,485,2,222,4,3,2.44
0.75,1190529723,147,2,223,2,1,1.0
0.75,1190530050,327,2,223,3,2,1.8
0.75,1190530660,610,2,223,4,3,2.44
0.75,1190529729,149,2,224,2,1,1.0
0.75,1190530054,325,2,224,3,2,1.8
0.75,1190530674,620,2,224,4,3,2.44
0.75,1190530677,813,2,225,2,2,1.8
0.75,1190529774,130,2,226,2,1,1.0
0.75,1190530063,289,2,226,3,2,1.8
0.75,1190530638,575,2,226,4,3,2.44
0.75,1190529852,148,2,227,2,1,1.0
0.75,1190530192,340,2,227,3,2,1.8
0.75,1190530848,656,2,227,4,3,2.44
0.75,1190529859,146,2,228,2,1,1.0
0.75,1190530204,345,2,228,3,2,1.8
0.75,1190530859,655,2,228,4,3,2.44
0.75,1190529845,127,2,229,2,1,1.0
0.75,1190530141,296,2,229,3,2,1.8
0.75,1190530740,599,2,229,4,3,2.44
0.75,1190529913,147,2,230,2,1,1.0
0.75,1190530234,321,2,230,3,2,1.8
0.75,1190530888,654,2,230,4,3,2.44
0.75,1190529904,134,2,231,2,1,1.0
0.75,1190530214,310,2,231,3,2,1.8
0.75,1190530843,629,2,231,4,3,2.44
0.75,1190529908,130,2,232,2,1,1.0
0.75,1190530210,302,2,232,3,2,1.8
0.75,1190530839,629,2,232,4,3,2.44
0.75,1190530022,179,2,233,2,1,1.0
0.75,1190530395,373,2,233,3,2,1.8
0.75,1190531121,726,2,233,4,3,2.44
0.75,1190529983,147,2,234,2,1,1.0
0.75,1190530304,321,2,234,3,2,1.8
0.75,1190530943,639,2,234,4,3,2.44
0.75,1190530003,148,2,235,2,1,1.0
0.75,1190530336,333,2,235,3,2,1.8
0.75,1190530984,648,2,235,4,3,2.44
0.75,1190530137,145,2,236,2,1,1.0
0.75,1190530454,317,2,236,3,2,1.8
0.75,1190531097,643,2,236,4,3,2.44
0.75,1190530199,159,2,237,2,1,1.0
0.75,1190530601,402,2,237,3,2,1.8
0.75,1190530187,142,2,238,2,1,1.0
0.75,1190530594,407,2,238,3,2,1.8
0.75,1190531216,622,2,238,4,3,2.44
0.75,1190530174,126,2,239,2,1,1.0
0.75,1190530528,354,2,239,3,2,1.8
0.75,1190531140,612,2,239,4,3,2.44
0.75,1190530284,179,2,240,2,1,1.0
0.75,1190530710,426,2,240,3,2,1.8
0.75,1190530279,169,2,241,2,1,1.0
0.75,1190530692,413,2,241,3,2,1.8
0.75,1190531253,561,2,241,4,3,2.44
0.75,1190530276,159,2,242,2,1,1.0
0.75,1190530641,365,2,242,3,2,1.8
0.75,1190530295,144,2,243,2,1,1.0
0.75,1190530662,367,2,243,3,2,1.8
0.75,1190530350,165,2,244,2,1,1.0
0.75,1190530829,479,2,244,3,2,1.8
0.75,1190530387,116,2,245,2,1,1.0
0.25,1190530787,400,2,245,3,2,1.8
0.75,1190530810,23,2,245,4,2,1.44
0.75,1190530666,172,2,246,2,1,1.0
0.25,1190531054,388,2,246,3,2,1.8
0.75,1190531064,10,2,246,4,2,1.44
0.75,1190530763,238,2,247,2,1,1.0
0.75,1190531213,450,2,247,3,2,1.8
0.75,1190530706,184,2,248,2,1,1.0
0.75,1190531118,412,2,248,3,2,1.8
0.75,1190530735,197,2,249,2,1,1.0
0.75,1190531111,376,2,249,3,2,1.8
0.75,1190530758,203,2,250,2,1,1.0
0.75,1190531093,335,2,250,3,2,1.8
0.75,1190530823,234,2,251,2,1,1.0
0.75,1190530801,209,2,252,2,1,1.0
0.75,1190531221,420,2,252,3,2,1.8
0.75,1190530796,181,2,253,2,1,1.0
0.75,1190531188,392,2,253,3,2,1.8
0.75,1190531127,178,2,254,2,1,1.0
0.75,1190531133,179,2,255,2,1,1.0
0.75,1190531206,180,2,256,2,1,1.0
0.75,1190531260,199,2,257,2,1,1.0
0.25,1190472325,140,3,36,2,1,1.0
0.75,1190472363,38,3,36,3,1,0.8
0.75,1190472534,171,3,36,4,2,1.64
0.75,1190472843,309,3,36,5,3,2.312
0.75,1190473231,388,3,36,6,4,2.8496
0.25,1190473798,567,3,36,7,5,3.27968
0.75,1190473841,43,3,36,8,5,2.623744
0.75,1190529710,55869,3,36,9,6,3.0989952
0.75,1190530479,769,3,36,10,7,3.47919616
0.75,1190472406,163,3,30,2,1,1.0
0.75,1190472588,182,3,30,3,2,1.8
0.75,1190472876,288,3,30,4,3,2.44
0.25,1190473294,418,3,30,5,4,2.952
0.75,1190473320,26,3,30,6,4,2.3616
0.75,1190473931,611,3,30,7,5,2.88928
0.75,1190529912,55981,3,30,8,6,3.311424
0.75,1190530751,839,3,30,9,7,3.6491392
0.75,1190472880,326,3,42,2,2,1.8
0.75,1190473361,481,3,42,3,3,2.44
0.75,1190474323,962,3,42,4,4,2.952
0.75,1190529357,55034,3,42,5,5,3.3616
0.75,1190530641,1284,3,42,6,6,3.68928
0.75,1190472299,30,3,38,2,0,0.0
0.75,1190472413,114,3,38,3,1,1.0
0.75,1190472636,223,3,38,4,2,1.8
0.75,1190472897,261,3,38,5,3,2.44
0.75,1190473340,443,3,38,6,4,2.952
0.75,1190473947,607,3,38,7,5,3.3616
0.75,1190529940,55993,3,38,8,6,3.68928
0.75,1190530814,874,3,38,9,7,3.951424
0.75,1190472971,344,3,45,2,2,1.8
0.75,1190473450,479,3,45,3,3,2.44
0.75,1190529677,56227,3,45,4,4,2.952
0.25,1190530325,648,3,45,5,5,3.3616
0.75,1190530379,54,3,45,6,5,2.68928
0.75,1190472990,337,3,32,2,2,1.8
0.75,1190473472,482,3,32,3,3,2.44
0.75,1190529686,56214,3,32,4,4,2.952
0.75,1190530384,698,3,32,5,5,3.3616
0.75,1190472994,334,3,54,2,2,1.8
0.75,1190473486,492,3,54,3,3,2.44
0.75,1190529695,56209,3,54,4,4,2.952
0.75,1190530394,699,3,54,5,5,3.3616
0.75,1190473002,334,3,40,2,2,1.8
0.75,1190473502,500,3,40,3,3,2.44
0.75,1190529702,56200,3,40,4,4,2.952
0.75,1190530418,716,3,40,5,5,3.3616
0.75,1190472389,36,3,55,2,0,0.0
0.25,1190472499,110,3,55,3,1,1.0
0.75,1190472521,22,3,55,4,1,0.8
0.75,1190472756,235,3,55,5,2,1.64
0.75,1190473021,265,3,55,6,3,2.312
0.25,1190473413,392,3,55,7,4,2.8496
0.75,1190473441,28,3,55,8,4,2.27968
0.75,1190474189,748,3,55,9,5,2.823744
0.75,1190529980,55791,3,55,10,6,3.2589952
0.75,1190472441,58,3,44,2,1,1.0
0.75,1190472610,169,3,44,3,2,1.8
0.75,1190472853,243,3,44,4,3,2.44
0.75,1190473249,396,3,44,5,4,2.952
0.75,1190473758,509,3,44,6,5,3.3616
0.75,1190529727,55969,3,44,7,6,3.68928
0.75,1190530472,745,3,44,8,7,3.951424
0.75,1190472780,17,3,56,2,1,0.8
0.75,1190473169,389,3,56,3,2,1.64
0.75,1190473860,691,3,56,4,3,2.312
0.75,1190529768,55908,3,56,5,4,2.8496
0.75,1190530644,876,3,56,6,5,3.27968
0.75,1190472549,90,3,51,2,1,1.0
0.75,1190472728,179,3,51,3,2,1.8
0.75,1190472981,253,3,51,4,3,2.44
0.75,1190473357,376,3,51,5,4,2.952
0.75,1190473927,570,3,51,6,5,3.3616
0.75,1190529718,55791,3,51,7,6,3.68928
0.75,1190530490,772,3,51,8,7,3.951424
0.75,1190473256,448,3,58,2,2,1.8
0.75,1190473884,628,3,58,3,3,2.44
0.75,1190529904,56020,3,58,4,4,2.952
0.75,1190530746,842,3,58,5,5,3.3616
0.75,1190473203,427,3,28,2,2,1.8
0.75,1190473856,653,3,28,3,3,2.44
0.75,1190529749,55893,3,28,4,4,2.952
0.75,1190530426,677,3,28,5,5,3.3616
0.75,1190472820,21,3,37,2,1,0.8
0.75,1190473286,466,3,37,3,2,1.64
0.75,1190473920,634,3,37,4,3,2.312
0.75,1190529918,55998,3,37,5,4,2.8496
0.75,1190530757,839,3,37,6,5,3.27968
0.75,1190472618,101,3,53,2,1,1.0
0.25,1190472791,173,3,53,3,2,1.8
0.75,1190472816,25,3,53,4,2,1.44
0.75,1190473109,293,3,53,5,3,2.152
0.75,1190473496,387,3,53,6,4,2.7216
0.75,1190474234,738,3,53,7,5,3.17728
0.75,1190529967,55733,3,53,8,6,3.541824
0.75,1190472645,103,3,31,2,1,1.0
